id,artist_name,track_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,song_popularity,artist_popularity,genres,year
51TG9W3y9qyO8BY5RXKgnZ,Megadeth,Symphony Of Destruction - 2004 Digital Remaster,0.000805,0.61,0.891,0.0928,0.0657,-5.452,0.0587,139.903,0.51,4,0,72,71,"alternative_metal, hard_rock, melodic_thrash, metal, nu_metal, old_school_thrash, rock, speed_metal, thrash_metal",1992
57bgtoPSgt236HzfBOd8kj,AC/DC,Thunderstruck,0.000147,0.502,0.89,0.0117,0.217,-5.175,0.0364,133.52,0.259,4,1,85,82,"australian_rock, hard_rock, rock",1990
5JtuIHVfsYBFAVrHwjUddj,Danzig,Mother,0.00868,0.37,0.767,0.00053,0.0866,-9.435,0.0595,148.56,0.36,11,0,0,60,"alternative_metal, groove_metal, hard_rock, industrial_rock, metal, nu_metal, punk",1988
0iOZM63lendWRTTeKhZBSC,Simon & Garfunkel,Mrs. Robinson,0.713,0.606,0.457,2.53e-05,0.0747,-14.035,0.0497,92.033,0.813,6,0,77,73,"classic_rock, folk, folk_rock, melancholia, mellow_gold, rock, soft_rock",1968
2RtnoUsvJg3wMgMeEhG6fr,Kenny Loggins,Danger Zone,0.242,0.529,0.912,0.0,0.215,-5.683,0.0459,157.35,0.667,3,0,48,68,"album_rock, classic_rock, heartland_rock, mellow_gold, new_wave_pop, singer-songwriter, soft_rock, yacht_rock",2002
2ZBalNGwjqdKJd29O76wBV,Asia,Heat Of The Moment,0.358,0.324,0.84,0.000239,0.367,-7.31,0.0489,136.136,0.576,1,1,0,40,"album_rock, classic_rock, glam_metal, hard_rock, mellow_gold, progressive_rock, soft_rock",1982
5lEyMg4GNKnMbaarvT4sRd,The Guess Who,These Eyes - Remastered,0.491,0.561,0.382,1.08e-06,0.156,-11.276,0.0267,96.447,0.758,7,1,60,56,"album_rock, classic_canadian_rock, classic_rock, country_rock, folk_rock, hard_rock, heartland_rock, mellow_gold, rock, singer-songwriter, soft_rock",1969
2y8Eez5cFFf2JzD546LThM,Frank Sinatra,Fly Me To The Moon,0.474,0.657,0.26,0.0,0.0656,-14.251,0.0521,119.358,0.378,7,1,0,76,"adult_standards, easy_listening, lounge",1962
40tAOP3DPqmVD6L1h45Jp6,Frank Sinatra,My Way,0.395,0.279,0.454,0.0,0.198,-7.733,0.0316,150.661,0.216,2,1,0,76,"adult_standards, easy_listening, lounge",2015
5IMtdHjJ1OtkxbGe4zfUxQ,Rupert Holmes,Escape (The Pina Colada Song),0.467,0.836,0.509,4.1e-06,0.0436,-13.668,0.0548,138.714,0.949,0,1,76,59,yacht_rock,1979
0SEd8AUWG3j4YFsFEVmGjW,Judas Priest,Hell Bent for Leather,0.00707,0.309,0.867,2.14e-05,0.342,-6.43,0.192,192.463,0.282,9,1,49,67,"album_rock, alternative_metal, birmingham_metal, glam_metal, hard_rock, metal, rock",1979
5qFxuUIAwJlzO60vqOiL7y,Dio,Rainbow In The Dark,7.06e-05,0.508,0.912,0.403,0.0492,-8.049,0.0368,117.582,0.682,9,0,68,63,"album_rock, glam_metal, hard_rock, metal, rock, speed_metal",1983
0x2wtJbtJrox3SDmnMj97x,Lynyrd Skynyrd,Gimme Three Steps,0.698,0.554,0.74,6.9e-05,0.225,-7.706,0.0803,133.363,0.804,9,1,69,73,"album_rock, classic_rock, hard_rock, rock, southern_rock",1973
3YBZIN3rekqsKxbJc9FZko,Guns N' Roses,Paradise City,0.0169,0.273,0.952,0.0111,0.142,-8.762,0.0843,100.271,0.472,11,1,58,80,"glam_metal, hard_rock, rock",1987
0bVtevEgtDIeRjCJbK3Lmv,Guns N' Roses,Welcome To The Jungle,0.0235,0.447,0.954,0.403,0.298,-8.069,0.0751,123.453,0.331,8,1,60,80,"glam_metal, hard_rock, rock",1987
12A0IAyIegPcMStxpk47YM,KISS,Heaven's On Fire,0.00376,0.679,0.866,3.1e-05,0.312,-6.053,0.0634,124.325,0.785,0,1,0,73,"glam_rock, hard_rock, rock",1984
7gXdAqJLCa5aYUeLVxosOz,Guns N' Roses,Knockin' On Heaven's Door,0.0203,0.486,0.747,0.00607,0.0992,-7.248,0.0407,132.29,0.368,6,1,0,80,"glam_metal, hard_rock, rock",1991
1Y373MqadDRtclJNdnUXVc,Black Sabbath,Paranoid - Remastered Version,4.52e-05,0.412,0.658,0.000774,0.176,-12.051,0.0708,163.071,0.454,4,0,74,73,"album_rock, alternative_metal, birmingham_metal, classic_rock, hard_rock, metal, rock, stoner_rock, uk_doom_metal",1970
3NpnrlBcEwRIgBs8tUrhyb,The Stooges,Down On The Street - Remastered,0.000107,0.591,0.746,0.527,0.195,-7.066,0.0265,131.377,0.857,2,1,47,52,"alternative_rock, detroit_rock, permanent_wave, protopunk, punk",1970
5qA1ZrjjVLh1cL9GZOFdNm,The Chambers Brothers,Time Has Come Today,0.0252,0.528,0.514,0.0894,0.0725,-11.909,0.133,122.872,0.44,2,1,51,37,psychedelic_soul,1996
1WoOzgvz6CgH4pX6a1RKGp,Fetty Wap,My Way (feat. Monty),0.00419,0.748,0.741,0.0,0.147,-3.103,0.0531,128.077,0.537,6,1,67,71,"new_jersey_rap, pop_rap, rap, southern_hip_hop, trap",2015
2eMh8ISgK9dylE51SJUixA,ODESZA,My Friends Never Die,0.00439,0.489,0.595,0.878,0.0855,-8.106,0.0374,170.05,0.56,4,0,51,71,"chillwave, edm, indietronica",2013
3NjX9JFVhxrf1s8aPnQKdO,Shwayze,Down At the Motel,0.0979,0.556,0.845,0.0,0.0662,-4.217,0.386,185.667,0.612,11,0,0,52,indie_pop_rap,2009
2S5LNtRVRPbXk01yRQ14sZ,Flo Rida,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",0.0242,0.854,0.766,0.0,0.0793,-4.697,0.141,118.004,0.784,9,0,69,79,"dance_pop, miami_hip_hop, pop, pop_rap",2015
4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,Shut Up and Dance,0.00701,0.578,0.866,0.0,0.257,-3.804,0.0619,128.038,0.619,1,1,84,69,"dance_rock, modern_rock, pop",2014
1PTqbs9FV8hSJCS7OOF5OC,Pia Mia,Do It Again,0.0298,0.713,0.552,0.0,0.0879,-6.526,0.0499,95.961,0.424,8,1,0,59,"dance_pop, pop, post-teen_pop",2015
73mE3nfR4jSuJMGHmcGOlp,OMI,Cheerleader - Felix Jaehn vs Salaam Remi Remix,0.0642,0.792,0.747,0.0,0.139,-4.513,0.0473,117.946,0.673,4,1,41,64,unknown,2015
5hGSM1NIumwLgI0Y97X9xB,Redfoo,New Thang,0.0156,0.743,0.841,0.0,0.133,-5.189,0.0391,100.003,0.814,0,1,58,51,unknown,2016
27AHAtAirQapVldIm4c9ZX,Kris Kross,Jump,0.000501,0.749,0.745,0.00403,0.333,-10.625,0.164,101.972,0.481,2,1,68,51,"gangster_rap, hardcore_hip_hop, hip_hop, hip_pop, old_school_atlanta_hip_hop",1992
33CFCErrSDgJKZiqhv5B7s,Fetty Wap,679 (feat. Remy Boyz),0.00411,0.577,0.833,0.0,0.0709,-2.888,0.343,189.723,0.697,11,0,54,71,"new_jersey_rap, pop_rap, rap, southern_hip_hop, trap",2015
32tBNiuuQtkUG5eBWpC0oQ,Kid Ink,Be Real,0.122,0.762,0.611,0.000315,0.141,-5.462,0.0876,99.934,0.386,9,0,1,68,"pop_rap, rap, southern_hip_hop, trap",2015
0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,0.0166,0.527,0.835,0.0,0.249,-5.298,0.0433,125.983,0.654,6,1,87,82,"edm, pop, pop_dance",2014
1r36CeHucX7V6tuK78Iw3Q,Maroon 5,This Summer - Maroon 5 vs. Alesso,0.0563,0.359,0.91,0.0,0.857,-4.058,0.424,122.141,0.343,4,0,0,85,pop,2015
6jizk5lOUnfpaZXYMdfeC6,Jason Derulo,Trumpets,0.563,0.627,0.703,0.0,0.0962,-4.884,0.236,81.897,0.64,0,1,67,79,"dance_pop, pop",2013
4B4zDmbHdkXZ1wUJv1yKFy,Jason Derulo,Wiggle (feat. Snoop Dogg),0.0802,0.697,0.621,0.0,0.162,-6.886,0.25,81.946,0.721,9,0,65,79,"dance_pop, pop",2013
46lFttIf5hnUZMGvjK0Wxo,Galantis,Runaway (U & I),0.00711,0.506,0.805,0.00193,0.0856,-4.119,0.0469,126.008,0.383,1,1,76,73,"dance_pop, edm, pop, pop_dance, tropical_house",2015
2l4EK2s8KlJP5DJPIjzP5W,Vance Joy,Riptide - FlicFlac Edit,0.229,0.71,0.688,0.000681,0.0784,-7.388,0.0416,115.971,0.646,8,1,31,76,"folk-pop, modern_rock",2014
1CvhKmrutTAta5awpJcFDn,Silentó,Watch Me (Whip / Nae Nae),0.234,0.819,0.768,0.0,0.334,-8.522,0.134,139.982,0.964,8,1,0,50,"chicago_bop, pinoy_hip_hop",2015
6pf9datdAtxQj4EU8UYHSx,Nick Jonas,Levels,0.0488,0.432,0.656,0.0,0.256,-4.669,0.428,199.246,0.66,5,0,56,67,"dance_pop, pop",2015
2ErAwXXUgBGLXwm4IgZRQv,Kygo,Sexual Healing - Kygo Radio Edit,0.567,0.659,0.796,0.0506,0.141,-7.29,0.0347,100.975,0.486,0,0,46,80,"edm, pop, pop_dance, tropical_house",2015
6ZANrVuAMp2rpjhfbOuJly,Selena Gomez,Same Old Love,0.0223,0.672,0.593,0.0,0.214,-4.01,0.0304,98.02,0.438,11,0,73,86,"pop, post-teen_pop",2015
2FBUoWkIuQXwayw2RNo5l6,Drake,Hotline Bling,0.00347,0.903,0.62,0.000119,0.0504,-8.094,0.0587,134.96,0.539,2,1,0,96,"canadian_hip_hop, canadian_pop, hip_hop, rap, toronto_rap",2016
5PXhYXlPf6CCGrSeZEmJZH,Sammy Adams,All Night Longer REMIX,0.00362,0.73,0.637,0.0,0.0642,-6.417,0.0837,127.026,0.56,1,1,52,51,indie_pop_rap,2014
6AoYWCzsDls6c61Zp5qTuU,Lil Dicky,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),0.114,0.858,0.697,0.0,0.224,-5.361,0.23,98.012,0.364,2,1,0,62,"comedy_rap, indie_pop_rap, pop_rap",2015
2YTrgbxNPcqzSXQY9acap9,Sticky Fingers,Clouds & Cream,0.0816,0.659,0.89,2.69e-05,0.112,-8.446,0.057,90.005,0.612,6,1,1,66,"australian_reggae_fusion, reggae_fusion",2013
4npmzUFrFLhEM4MAgR5Oks,Neutral Milk Hotel,In The Aeroplane Over The Sea,0.334,0.26,0.724,0.0,0.114,-5.093,0.033,93.725,0.222,7,1,0,57,"alternative_rock, chamber_pop, elephant_6, indie_rock, lo-fi, noise_pop",1998
6ZrlXT6mUMEgomN128iekU,Phoenix,Lisztomania,0.0383,0.642,0.808,0.00829,0.547,-6.406,0.0463,97.565,0.273,0,1,0,66,"alternative_dance, indie_rock, modern_rock, new_rave, rock_independant_francais",2009
17ZnveSDBpG9QtL7zLJNPy,Heartless Bastards,Only For You,0.0442,0.677,0.649,0.0695,0.104,-5.906,0.0311,82.016,0.787,10,1,54,45,stomp_and_holler,2012
09zDgbs5NQH1kKFXHppYhr,Broken Bells,October,0.123,0.546,0.627,3.68e-06,0.0923,-5.091,0.0276,143.996,0.41,6,0,56,58,"chamber_pop, indie_rock, indietronica, la_indie, modern_rock",2010
5jhfa76FhqtD3Boij6MAKS,Cake,Love You Madly,0.0908,0.752,0.809,9.41e-05,0.169,-8.399,0.0598,106.999,0.658,9,1,58,63,"alternative_rock, pop_rock, post-grunge, sacramento_indie",2001
3AA8xNhDC0MpqwkGX3EP5V,Phoenix,If I ever feel better,0.0492,0.755,0.553,0.00607,0.0646,-9.449,0.107,119.7,0.836,6,0,65,66,"alternative_dance, indie_rock, modern_rock, new_rave, rock_independant_francais",2000
48q0vSHcJdhK3IiXH8C5WJ,Arctic Monkeys,Why'd You Only Call Me When You're High?,0.0483,0.691,0.631,1.13e-05,0.104,-6.478,0.0368,92.004,0.8,2,1,2,87,"garage_rock, modern_rock, permanent_wave, rock, sheffield_indie",2013
6dg4jncA9hbthBGFVo2djw,Max Frost,White Lies,0.153,0.695,0.878,0.0,0.0764,-3.429,0.0441,162.898,0.969,1,0,53,49,austindie,2013
3j5DVpcCELigVZrmwGOw3X,St. Vincent,Cruel,0.0104,0.57,0.704,0.455,0.0905,-8.32,0.0314,115.041,0.437,1,1,0,63,"art_pop, etherpop, indie_rock, indietronica, metropopolis, neo-synthpop",2011
7HNpXPaTcX5CoNBjTAEWBr,Milky Chance,Down By The River,0.753,0.688,0.697,6.21e-05,0.109,-7.955,0.0485,114.03,0.46,9,1,47,73,"german_pop, modern_rock",2014
3eFepXGITXNDXXHUNqouxi,Cage The Elephant,Shake Me Down,0.00463,0.457,0.613,0.000406,0.0711,-5.756,0.0295,105.111,0.132,9,1,52,74,"modern_alternative_rock, modern_rock, pov:_indie, punk_blues, rock",2011
0vIwhPGBrTcrYM1f7u9grh,Ultimate Painting,Ultimate Painting,0.59,0.789,0.698,0.802,0.11,-7.842,0.0304,120.961,0.705,7,1,0,37,"chamber_psych, garage_psych, neo-psychedelic",2014
7e8utCy2JlSB8dRHKi49xM,Arctic Monkeys,Fluorescent Adolescent,0.00178,0.646,0.813,2.26e-05,0.144,-5.29,0.0288,112.115,0.821,6,0,71,87,"garage_rock, modern_rock, permanent_wave, rock, sheffield_indie",2007
5a0X9RlE6rnu8jDCKd8YnB,Crepes,Ain't Horrible,0.119,0.663,0.418,0.0085,0.182,-7.61,0.028,127.054,0.215,7,1,31,24,unknown,2015
5pCohGVPgEl4VmQxkOkQ8V,Modest Mouse,Sleepwalkin',0.674,0.33,0.341,1.13e-05,0.131,-9.331,0.064,174.02,0.56,0,1,0,65,"alternative_rock, chamber_pop, double_drumming, indie_rock, indietronica, modern_rock, washington_indie",2000
4Sfa7hdVkqlM8UW5LsSY3F,Passion Pit,Take a Walk,0.0338,0.566,0.755,0.0,0.315,-5.526,0.0368,101.006,0.445,11,1,68,59,"indie_rock, indietronica, modern_rock, neo-synthpop, shimmer_pop",2012
2kkX9IzielZhUBybezdE0m,Kevin Morby,Parade,0.185,0.499,0.516,0.0215,0.11,-10.846,0.028,149.886,0.485,9,1,47,53,"chamber_pop, indie_rock, kc_indie, modern_folk_rock",2014
1fBl642IhJOE5U319Gy2Go,Neon Trees,Animal,0.000346,0.482,0.833,0.0,0.365,-5.611,0.0449,148.039,0.74,5,1,71,66,"modern_rock, neo_mellow, pop_rock, pov:_indie",2010
0itiZt36Hcqft4KMml7Dz8,Pink Floyd,Green Is The Colour - 2011 Remastered Version,0.801,0.526,0.0897,0.689,0.121,-22.644,0.0366,74.695,0.519,7,1,45,80,"album_rock, art_rock, classic_rock, progressive_rock, psychedelic_rock, rock, symphonic_rock",1969
0Cqm4rlGZw9mUyzVAYHiVf,Capital Cities,Chartreuse,0.0808,0.682,0.699,0.0227,0.0846,-5.816,0.0357,104.999,0.831,9,0,47,67,metropopolis,2013
7kzKAuUzOITUauHAhoMoxA,The Strokes,Last Nite,0.0285,0.624,0.91,0.000198,0.0789,-5.703,0.0297,104.042,0.767,0,1,75,76,"alternative_rock, garage_rock, modern_rock, permanent_wave, rock",2001
48sc7vBJeNoCEQhxO3zYKA,Cage The Elephant,Too Late To Say Goodbye,0.135,0.482,0.55,0.0,0.294,-7.098,0.0356,67.559,0.105,4,0,59,74,"modern_alternative_rock, modern_rock, pov:_indie, punk_blues, rock",2015
2VGuK4IlV5jhobV8x3eOJg,Broken Bells,After the Disco,0.00226,0.729,0.74,0.0305,0.13,-5.444,0.0258,115.984,0.966,9,1,0,58,"chamber_pop, indie_rock, indietronica, la_indie, modern_rock",2014
1ESlvmyeER7ebaKTsXE78c,Vampire Weekend,Step,0.591,0.624,0.724,7.79e-06,0.101,-7.113,0.101,78.008,0.624,10,1,0,67,"baroque_pop, chamber_pop, garage_rock, indie_rock, indietronica, modern_rock, stomp_and_holler",2013
0I1eFRytp4XRhLCjT6tZm7,Roar,I Can't Handle Change,0.0447,0.247,0.438,0.000867,0.111,-8.478,0.0358,185.711,0.39,5,1,81,71,"pov:_indie, weirdcore",2010
2mzznyXk0xTNCKBW3tAXTW,Blouse,In A Feeling Like This,0.205,0.65,0.607,0.309,0.336,-9.013,0.0381,121.996,0.76,6,1,0,36,"american_shoegaze, chillwave, nu_gaze, portland_indie",2013
6S3JlDAGk3uu3NtZbPnuhS,Badfinger,Baby Blue - 2010 - Remaster,0.0189,0.623,0.876,0.0134,0.0728,-7.788,0.066,124.431,0.515,11,1,66,56,"album_rock, beatlesque, british_blues, classic_rock, country_rock, folk_rock, jangle_pop, mellow_gold, power_pop, singer-songwriter, soft_rock",1971
3Pa6uul7s8McxffpVzqK4V,Bahamas,Stronger Than That,0.477,0.745,0.552,0.00188,0.0788,-4.466,0.0271,95.941,0.851,0,1,0,61,"canadian_indie, indie_folk, stomp_and_holler",2014
10ayEpFHipm0XDD2gekfJ9,Evening Hymns,If I Were A Portal,0.055,0.579,0.737,0.0331,0.102,-7.297,0.0374,115.016,0.497,8,0,0,13,"canadian_indie_folk, toronto_indie",2015
6ysQEIlw4DYNpkzCx0TvOs,Blitzen Trapper,Thirsty Man,0.366,0.723,0.843,0.000347,0.145,-6.066,0.034,89.021,0.951,0,1,42,49,"indie_folk, modern_folk_rock, new_americana, portland_indie, stomp_and_holler",2013
5TCGBwRAgL3AiBLbbe9OLH,Cage The Elephant,Cigarette Daydreams - Live From Guitar Center,0.00572,0.535,0.664,0.00422,0.238,-6.733,0.0275,117.088,0.303,2,1,28,74,"modern_alternative_rock, modern_rock, pov:_indie, punk_blues, rock",2014
2SYvX2G6D5SD6BpijIOBpG,Dawes,Things Happen,0.387,0.522,0.531,0.0,0.202,-7.78,0.0293,79.252,0.761,7,1,51,50,"indie_folk, modern_folk_rock, new_americana, stomp_and_holler",2015
1evD1zVwrGE6HWfeHLowln,Escondido,Heart Is Black,0.0125,0.524,0.871,0.141,0.124,-4.718,0.0411,124.997,0.504,11,1,30,24,nashville_indie,2016
2or5EA6TcG88QlM8D6cz7B,Evening Hymns,Evil Forces,0.221,0.652,0.672,3.5e-05,0.106,-6.946,0.0333,116.981,0.452,11,0,0,13,"canadian_indie_folk, toronto_indie",2015
53L6A3I9vf7rgEZnMzx54E,Foals,Mountain At My Gates,0.0025,0.495,0.931,0.0783,0.246,-5.336,0.0469,104.05,0.617,2,0,0,64,"alternative_dance, garage_rock, indie_rock, indietronica, modern_alternative_rock, modern_rock, oxford_indie, rock",2015
7soAS9Ksc9H6TdRSBlJlKV,Half Moon Run,Turn Your Love,0.201,0.641,0.733,0.144,0.0888,-7.601,0.0558,172.028,0.621,5,0,0,56,"canadian_indie, indie_folk, quebec_indie, stomp_and_holler",2015
1CevLDV62cfB6VG6DYjSL5,Highs,Handsome Man,0.0531,0.532,0.818,0.00418,0.0831,-6.628,0.0308,135.005,0.546,4,1,7,12,toronto_indie,2015
1g9n3Y040NXNrDYZ3xo3yb,Little May,Seven Hours,0.361,0.323,0.651,0.144,0.0694,-7.853,0.0333,120.509,0.335,3,1,43,43,indie_folk,2015
2WRqyybESJKQeN9kjtFlR0,Imagine Dragons,I Was Me,0.609,0.578,0.439,0.0,0.118,-7.355,0.0436,145.051,0.151,9,1,0,88,"modern_rock, pop, rock",2015
0LOcXq48Q660WIRrMlhEDP,In The Valley Below,Peaches,0.000688,0.501,0.522,0.026,0.113,-8.046,0.0281,103.94,0.0542,8,0,40,43,indie_rock,2014
5wU6jk9kxYzFGUpeE6T2Q5,Of Monsters and Men,Crystals,0.00202,0.581,0.747,0.000449,0.109,-7.207,0.0303,132.195,0.325,0,1,62,68,"folk-pop, metropopolis, modern_rock, stomp_and_holler",2015
03egwBfmIRrfZtGCBhj5kg,KONGOS,Escape,0.297,0.616,0.791,0.0833,0.0725,-7.648,0.0431,107.983,0.184,2,1,35,53,"modern_alternative_rock, modern_blues_rock, south_african_rock",2014
3QYB3Ivwqh84aiuxyEjUFo,Kopecky,Talk To Me,0.00115,0.738,0.74,0.0135,0.0968,-6.71,0.0303,130.006,0.536,0,1,0,25,"nashville_indie, shimmer_pop, stomp_and_holler",2015
0JmSQwdNvW68354bPhUtOx,Mount Moriah,Calvander,0.28,0.744,0.411,1.11e-06,0.116,-8.828,0.0328,134.931,0.513,9,1,0,19,"north_carolina_indie, north_carolina_roots, queer_country",2016
0sgpDWD8lFKaJNSFuhULyq,Of Monsters and Men,I Of The Storm,0.148,0.374,0.457,0.0184,0.0967,-9.859,0.0364,176.773,0.138,2,1,0,68,"folk-pop, metropopolis, modern_rock, stomp_and_holler",2015
7rbCL7W893Zonbfnevku5s,The National,I Need My Girl,0.867,0.523,0.438,0.0723,0.123,-11.49,0.0356,126.028,0.106,0,0,0,72,"chamber_pop, indie_folk, indie_rock, indietronica, modern_rock, stomp_and_holler",2013
2z9E2VBDas2LeSy09Iotr5,Night Beds,Corner,0.105,0.522,0.739,4.28e-06,0.108,-5.711,0.0389,91.981,0.506,1,1,0,32,nashville_indie,2015
6nT4NFFH5nbXleO1FiJNhu,Of Monsters and Men,Empire,0.000532,0.53,0.698,0.000614,0.0948,-6.276,0.0329,118.804,0.511,0,0,0,68,"folk-pop, metropopolis, modern_rock, stomp_and_holler",2015
56NkIxSZZiMpFP5ZNSxtnT,The Strokes,Someday,0.0033,0.542,0.531,1.51e-06,0.338,-7.481,0.0301,105.97,0.671,9,1,72,76,"alternative_rock, garage_rock, modern_rock, permanent_wave, rock",2001
2dc1BYopTHgviDXawShfME,The Smashing Pumpkins,Landslide,0.896,0.422,0.208,0.0265,0.192,-15.886,0.0318,111.549,0.354,10,1,0,73,"alternative_metal, alternative_rock, grunge, permanent_wave, rock, spacegrunge",1994
59Jwru7mggTwHAqk5aIiIz,Little May,Home,0.704,0.559,0.715,0.328,0.123,-7.547,0.0318,140.96,0.416,7,0,11,43,indie_folk,2015
2xNzMB8Ur7tviCGa68WtuL,Modest Mouse,Ocean Breathes Salty,0.0407,0.646,0.964,3.65e-06,0.293,-3.177,0.0369,95.479,0.747,7,1,15,65,"alternative_rock, chamber_pop, double_drumming, indie_rock, indietronica, modern_rock, washington_indie",2004
3d9DChrdc6BOeFsbrZ3Is0,Red Hot Chili Peppers,Under The Bridge,0.0576,0.559,0.345,0.000105,0.141,-13.496,0.0459,84.581,0.458,4,1,83,83,"alternative_rock, funk_metal, funk_rock, permanent_wave, rock",1991
5lCRPA4XEg4VPbNu0lDHBA,Slightly Stoopid,Wiseman,0.735,0.717,0.373,0.0,0.303,-7.185,0.061,138.513,0.538,7,1,58,65,"reggae_fusion, reggae_rock",2001
4MYUnIBcd3NsQbPJm6RGRZ,The Paper Kites,Electric Indigo,0.12,0.575,0.694,0.196,0.107,-8.034,0.0345,95.999,0.704,1,1,46,69,"acoustic_pop, australian_indie_folk, indie_folk, stomp_and_holler",2015
0Uz7yFyjgi83SK7EfiG1Dw,Reuben And The Dark,Bow And Arrow - Alternate Version,0.579,0.229,0.664,2.8e-05,0.0797,-5.183,0.0357,133.706,0.288,9,1,31,40,"calgary_indie, canadian_folk",2015
0gL2wxDmyNN71eEuCQUUfX,Run River North,Run or Hide,0.0126,0.527,0.931,0.0,0.0556,-3.426,0.0452,114.994,0.423,11,0,0,52,stomp_and_holler,2016
1o22EcqsCANhwYdaNOSdwS,alt-J,Tessellate,0.364,0.702,0.607,0.0271,0.123,-6.509,0.0405,116.969,0.436,2,1,60,71,"indie_rock, indietronica, modern_alternative_rock, modern_rock, rock",2012
1L0RBr0YQYkMRttpSnZyDU,Silences,The Sea,0.302,0.373,0.578,0.0194,0.0964,-7.17,0.0293,165.918,0.258,9,1,14,21,northern_irish_indie,2015
1G391cbiT3v3Cywg8T7DM1,Red Hot Chili Peppers,Scar Tissue,0.0779,0.595,0.717,0.00274,0.108,-4.803,0.0295,88.969,0.547,0,1,82,83,"alternative_rock, funk_metal, funk_rock, permanent_wave, rock",1999
4p82pfEa4cayPqXLN6Rhzm,Modest Mouse,Dramamine,0.326,0.376,0.736,0.105,0.107,-9.438,0.0412,185.12,0.796,4,0,0,65,"alternative_rock, chamber_pop, double_drumming, indie_rock, indietronica, modern_rock, washington_indie",1996
0O0M44llUQuPdJAkROQRch,Sticky Fingers,Australia Street,0.0219,0.472,0.69,0.0,0.0992,-8.092,0.0443,77.478,0.512,9,0,0,66,"australian_reggae_fusion, reggae_fusion",2013
2LWMF10STZqYY9a3YqBiOG,Arcade Fire,Reflektor,0.0445,0.589,0.72,0.0142,0.364,-8.33,0.0309,111.602,0.648,11,0,0,66,"alternative_rock, baroque_pop, canadian_indie, chamber_pop, indie_rock, indietronica, modern_rock, permanent_wave, quebec_indie, rock",2013
3dJAKrILAnNJwKFAzNmJvZ,The Strokes,Automatic Stop,0.00269,0.677,0.538,0.667,0.104,-6.109,0.0366,105.918,0.925,1,1,0,76,"alternative_rock, garage_rock, modern_rock, permanent_wave, rock",2003
0RLjbYYNb89MSFB0yz4Tta,Torres,Sprinter,0.0679,0.498,0.529,8.25e-06,0.142,-7.003,0.0282,90.112,0.197,1,1,0,1,unknown,2015
6HELXkqveBqJTEqY1yHR5Z,Madisen Ward and the Mama Bear,Dead Daffodils,0.83,0.65,0.258,6.81e-06,0.141,-10.338,0.033,121.424,0.437,3,1,0,26,missouri_indie,2015
46GGxd8TVRt6FjUBfCavVT,X Ambassadors,Renegades,0.0127,0.514,0.858,0.0528,0.251,-5.995,0.0896,89.833,0.6,2,1,0,73,"modern_alternative_rock, modern_rock, stomp_pop",2015
0NrXd3e8BRWhpyy9nsDQLF,Kaiser Chiefs,Modern Way,0.0302,0.536,0.764,1.06e-05,0.104,-5.174,0.0393,147.585,0.294,1,0,54,60,"modern_rock, rock",2005
5YkziOZTyLXXilEZGAkY7T,Mini Mansions,Vertigo,0.04,0.569,0.719,0.00665,0.239,-6.436,0.0294,85.008,0.538,4,1,0,41,psychedelic_pop,2015
3ftHrCjsTUPLgI48m67byk,Stone Temple Pilots,Plush - Acoustic,0.715,0.643,0.364,0.0,0.659,-11.018,0.04,133.377,0.283,5,0,65,68,"alternative_metal, alternative_rock, classic_rock, grunge, hard_rock, nu_metal, post-grunge, rock",2003
6WcIDvzwZDqarmaHDy3DoR,Pearl Jam,Man of the Hour,0.707,0.528,0.421,0.126,0.117,-8.2,0.025,110.143,0.0665,0,1,49,75,"alternative_metal, alternative_rock, grunge, permanent_wave, rock",2004
5urdl721ncXAFkuIwR9Mj5,WALK THE MOON,Iscariot,0.918,0.345,0.259,1.17e-06,0.124,-11.16,0.0368,117.563,0.152,1,1,35,69,"dance_rock, modern_rock, pop",2012
4AItpgq55SSrjwuXpa598y,Karmin,Along The Road,0.667,0.619,0.649,0.0,0.107,-8.281,0.0611,92.077,0.508,9,1,28,51,"post-teen_pop, viral_pop",2016
3LYv1fJdCLMBvsqDyzHrCT,Slightly Stoopid,Closer to the Sun,0.199,0.563,0.728,0.00405,0.236,-5.521,0.0275,75.246,0.522,7,1,0,65,"reggae_fusion, reggae_rock",2005
0esd0AL4TygoM6UuUIxmd8,Hippo Campus,Bashful Creatures,0.184,0.454,0.814,0.0,0.183,-3.539,0.0393,123.885,0.162,7,1,37,64,"minneapolis_indie, modern_rock, pov:_indie",2015
421g9amcUikSqmfuG8EwON,Vampire Weekend,Cousins,0.00122,0.494,0.811,0.0,0.0687,-5.144,0.202,176.091,0.818,11,1,0,67,"baroque_pop, chamber_pop, garage_rock, indie_rock, indietronica, modern_rock, stomp_and_holler",2010
7MJEvaoQljdQDwf9KesxSi,Two Door Cinema Club,You're Not Stubborn,3.87e-05,0.613,0.886,0.0,0.35,-4.247,0.0649,131.999,0.705,7,1,0,69,"indie_rock, indietronica, irish_rock, modern_alternative_rock, modern_rock, northern_irish_indie",2010
